,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y
26497,35,services,divorced,high.school,no,no,no,cellular,nov,thu,410,1,0,nonexistent,no
26498,30,entrepreneur,single,university.degree,no,yes,no,cellular,nov,thu,45,1,0,nonexistent,no
26499,32,entrepreneur,married,university.degree,no,no,no,telephone,nov,thu,125,2,0,nonexistent,no
26500,34,services,married,basic.4y,no,yes,no,cellular,nov,thu,80,1,0,nonexistent,no
26501,30,blue-collar,single,basic.9y,unknown,unknown,unknown,cellular,nov,thu,93,2,0,nonexistent,no
26502,46,blue-collar,single,basic.4y,no,yes,yes,cellular,nov,thu,145,1,0,nonexistent,no
26503,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,86,1,0,nonexistent,no
26504,40,technician,married,professional.course,no,yes,no,cellular,nov,thu,180,1,1,failure,no
26505,36,blue-collar,single,basic.4y,no,yes,no,cellular,nov,thu,775,1,0,nonexistent,no
26506,31,management,single,university.degree,no,yes,no,telephone,nov,thu,207,3,0,nonexistent,no
26507,37,management,married,university.degree,no,no,no,cellular,nov,thu,89,1,0,nonexistent,no
26508,36,management,married,university.degree,no,yes,yes,cellular,nov,thu,283,2,0,nonexistent,no
26509,35,self-employed,unknown,university.degree,no,no,no,cellular,nov,thu,221,1,0,nonexistent,no
26510,44,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,107,1,0,nonexistent,no
26511,30,entrepreneur,single,university.degree,no,yes,no,cellular,nov,thu,531,1,1,failure,yes
26512,36,admin.,married,high.school,no,no,no,cellular,nov,thu,59,2,0,nonexistent,no
26513,30,admin.,single,university.degree,no,no,no,cellular,nov,thu,85,1,1,failure,no
26514,52,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,thu,200,1,0,nonexistent,no
26515,35,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,thu,543,1,0,nonexistent,yes
26516,31,admin.,single,university.degree,no,yes,yes,telephone,nov,thu,90,2,0,nonexistent,no
26517,53,management,married,high.school,no,no,no,cellular,nov,thu,227,1,0,nonexistent,no
26518,40,admin.,single,high.school,no,yes,no,telephone,nov,thu,119,2,0,nonexistent,no
26519,45,services,divorced,high.school,no,no,no,cellular,nov,thu,71,2,1,failure,no
26520,46,management,single,university.degree,no,yes,yes,cellular,nov,thu,292,2,0,nonexistent,no
26521,38,management,single,university.degree,no,no,no,cellular,nov,thu,69,4,0,nonexistent,no
26522,41,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,120,4,1,failure,no
26523,30,admin.,married,university.degree,no,yes,no,cellular,nov,thu,857,3,0,nonexistent,yes
26524,50,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,160,1,0,nonexistent,no
26525,43,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,340,1,0,nonexistent,no
26526,43,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,352,1,1,failure,no
26527,31,services,single,high.school,no,yes,no,cellular,nov,thu,475,1,0,nonexistent,no
26528,32,blue-collar,married,basic.6y,no,no,no,cellular,nov,thu,322,4,0,nonexistent,no
26529,33,unemployed,single,university.degree,no,no,no,cellular,nov,thu,153,1,1,failure,no
26530,55,retired,divorced,basic.9y,no,no,no,cellular,nov,thu,178,1,0,nonexistent,no
26531,39,management,married,university.degree,no,no,no,cellular,nov,thu,73,1,0,nonexistent,no
26532,39,blue-collar,married,basic.9y,no,no,no,telephone,nov,thu,281,2,1,failure,no
26533,30,services,married,high.school,no,yes,no,cellular,nov,thu,80,1,0,nonexistent,no
26534,36,blue-collar,married,basic.9y,no,no,no,telephone,nov,thu,96,8,0,nonexistent,no
26535,29,entrepreneur,married,university.degree,no,no,no,cellular,nov,thu,62,5,0,nonexistent,no
26536,39,admin.,married,university.degree,no,no,no,cellular,nov,thu,240,1,0,nonexistent,no
26537,29,services,married,high.school,unknown,yes,yes,cellular,nov,thu,129,4,0,nonexistent,no
26538,44,admin.,single,professional.course,no,yes,no,cellular,nov,thu,931,4,0,nonexistent,yes
26539,30,management,single,university.degree,no,no,no,cellular,nov,thu,197,5,1,failure,no
26540,43,entrepreneur,married,high.school,unknown,no,yes,cellular,nov,thu,274,2,0,nonexistent,no
26541,39,entrepreneur,married,high.school,no,no,no,cellular,nov,thu,150,1,0,nonexistent,no
26542,41,services,married,unknown,no,yes,yes,cellular,nov,thu,597,1,0,nonexistent,no
26543,33,blue-collar,married,basic.9y,no,no,yes,cellular,nov,thu,200,1,0,nonexistent,no
26544,39,technician,married,university.degree,no,yes,yes,cellular,nov,thu,42,1,0,nonexistent,no
26545,29,self-employed,single,university.degree,no,no,no,cellular,nov,thu,88,1,0,nonexistent,no
26546,32,entrepreneur,married,high.school,no,yes,no,cellular,nov,thu,356,1,0,nonexistent,no
26547,35,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,150,1,0,nonexistent,no
26548,33,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,593,1,0,nonexistent,yes
26549,58,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,thu,308,1,1,success,no
26550,41,services,married,university.degree,no,yes,no,cellular,nov,thu,283,1,0,nonexistent,no
26551,50,unemployed,unknown,basic.9y,no,yes,yes,cellular,nov,thu,139,1,0,nonexistent,no
26552,43,unemployed,single,university.degree,no,yes,yes,cellular,nov,thu,69,3,0,nonexistent,no
26553,40,blue-collar,married,basic.6y,unknown,yes,no,cellular,nov,thu,142,3,0,nonexistent,no
26554,49,technician,divorced,university.degree,no,yes,no,telephone,nov,thu,30,1,0,nonexistent,no
26555,30,blue-collar,single,basic.9y,unknown,yes,no,cellular,nov,thu,71,2,0,nonexistent,no
26556,36,admin.,married,high.school,no,yes,no,cellular,nov,thu,59,3,0,nonexistent,no
26557,56,management,divorced,university.degree,no,yes,no,cellular,nov,thu,487,1,0,nonexistent,no
26558,30,admin.,divorced,high.school,no,no,no,cellular,nov,thu,418,3,0,nonexistent,no
26559,36,admin.,single,university.degree,no,yes,no,cellular,nov,thu,287,2,0,nonexistent,no
26560,32,technician,married,professional.course,no,no,no,cellular,nov,thu,147,2,0,nonexistent,no
26561,32,services,married,high.school,no,yes,no,cellular,nov,thu,282,2,0,nonexistent,no
26562,47,admin.,married,university.degree,no,yes,no,cellular,nov,thu,70,2,0,nonexistent,no
26563,47,entrepreneur,divorced,basic.9y,no,no,no,cellular,nov,thu,187,2,0,nonexistent,no
26564,33,services,married,high.school,unknown,yes,no,cellular,nov,thu,83,3,1,failure,no
26565,40,blue-collar,married,basic.4y,unknown,no,no,cellular,nov,thu,22,5,0,nonexistent,no
26566,58,admin.,married,university.degree,no,yes,no,cellular,nov,thu,554,2,0,nonexistent,no
26567,31,admin.,married,university.degree,no,no,no,cellular,nov,thu,282,1,0,nonexistent,no
26568,45,unemployed,married,basic.9y,no,yes,no,cellular,nov,thu,454,5,0,nonexistent,no
26569,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,95,1,0,nonexistent,no
26570,42,services,married,basic.6y,no,no,no,cellular,nov,thu,324,7,1,failure,no
26571,29,management,married,university.degree,no,yes,no,cellular,nov,thu,120,1,0,nonexistent,no
26572,37,management,divorced,university.degree,no,yes,no,cellular,nov,thu,256,4,0,nonexistent,no
26573,43,admin.,married,university.degree,no,yes,no,cellular,nov,thu,197,2,0,nonexistent,no
26574,33,technician,divorced,professional.course,no,yes,no,cellular,nov,thu,104,3,1,failure,no
26575,50,retired,divorced,high.school,no,yes,no,cellular,nov,thu,691,1,0,nonexistent,yes
26576,40,blue-collar,married,basic.4y,no,yes,no,cellular,nov,thu,377,3,0,nonexistent,no
26577,47,housemaid,single,basic.9y,no,no,no,cellular,nov,thu,128,1,0,nonexistent,no
26578,55,entrepreneur,married,professional.course,no,yes,no,cellular,nov,thu,124,3,0,nonexistent,no
26579,42,blue-collar,single,basic.4y,unknown,yes,no,cellular,nov,thu,269,1,0,nonexistent,no
26580,44,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,90,4,0,nonexistent,no
26581,43,services,divorced,high.school,no,no,no,cellular,nov,thu,329,1,0,nonexistent,no
26582,33,entrepreneur,married,university.degree,no,yes,yes,cellular,nov,thu,141,2,0,nonexistent,no
26583,39,admin.,married,high.school,no,yes,no,cellular,nov,thu,50,1,0,nonexistent,no
26584,50,technician,married,professional.course,no,yes,no,cellular,nov,thu,161,1,1,failure,no
26585,30,technician,single,university.degree,no,yes,yes,cellular,nov,thu,224,1,0,nonexistent,no
26586,52,retired,married,university.degree,no,yes,no,telephone,nov,thu,188,2,0,nonexistent,no
26587,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,395,1,0,nonexistent,no
26588,34,management,divorced,university.degree,no,yes,yes,cellular,nov,thu,1258,2,0,nonexistent,yes
26589,30,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,145,1,0,nonexistent,no
26590,30,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,thu,677,1,0,nonexistent,yes
26591,37,management,married,university.degree,no,yes,no,cellular,nov,thu,252,1,0,nonexistent,no
26592,50,blue-collar,married,professional.course,no,yes,no,cellular,nov,thu,475,1,0,nonexistent,no
26593,30,blue-collar,single,high.school,no,no,no,cellular,nov,thu,363,1,0,nonexistent,no
26594,33,admin.,single,high.school,no,yes,no,cellular,nov,thu,172,2,0,nonexistent,no
26595,40,self-employed,married,university.degree,unknown,yes,yes,cellular,nov,thu,1490,3,0,nonexistent,yes
26596,41,services,single,high.school,unknown,yes,no,cellular,nov,thu,125,3,0,nonexistent,no
26597,35,self-employed,married,high.school,no,yes,no,cellular,nov,thu,305,2,0,nonexistent,no
26598,50,self-employed,divorced,university.degree,no,yes,no,cellular,nov,thu,743,1,1,failure,no
26599,44,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,62,1,0,nonexistent,no
26600,41,blue-collar,married,basic.4y,no,yes,no,cellular,nov,thu,81,2,0,nonexistent,no
26601,48,technician,divorced,professional.course,no,yes,no,cellular,nov,thu,89,1,1,failure,no
26602,52,self-employed,single,professional.course,no,no,yes,cellular,nov,thu,139,1,0,nonexistent,no
26603,31,services,single,high.school,no,yes,no,cellular,nov,thu,452,2,0,nonexistent,no
26604,50,technician,married,high.school,no,yes,no,telephone,nov,thu,75,2,1,failure,no
26605,43,management,married,university.degree,no,yes,no,cellular,nov,thu,661,4,1,failure,no
26606,34,unemployed,married,high.school,no,yes,no,cellular,nov,thu,562,2,0,nonexistent,yes
26607,30,services,married,high.school,no,yes,no,cellular,nov,thu,174,2,0,nonexistent,no
26608,29,services,married,high.school,no,yes,no,cellular,nov,thu,278,4,0,nonexistent,no
26609,53,management,married,high.school,no,no,no,cellular,nov,thu,184,1,1,failure,no
26610,53,self-employed,divorced,professional.course,no,yes,no,cellular,nov,thu,73,1,0,nonexistent,no
26611,31,blue-collar,single,high.school,no,no,no,cellular,nov,thu,184,1,0,nonexistent,no
26612,51,technician,married,professional.course,no,yes,no,cellular,nov,thu,123,1,0,nonexistent,no
26613,31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,124,1,0,nonexistent,no
26614,57,admin.,divorced,university.degree,no,yes,yes,cellular,nov,thu,1154,1,0,nonexistent,yes
26615,31,blue-collar,single,high.school,no,yes,no,cellular,nov,thu,359,1,0,nonexistent,no
26616,29,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,60,1,0,nonexistent,no
26617,29,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,249,1,0,nonexistent,no
26618,47,admin.,married,basic.9y,no,no,no,cellular,nov,thu,164,1,0,nonexistent,no
26619,51,admin.,divorced,high.school,no,no,yes,cellular,nov,thu,64,1,0,nonexistent,no
26620,51,self-employed,married,basic.9y,no,yes,yes,cellular,nov,thu,244,1,0,nonexistent,no
26621,31,unemployed,single,professional.course,no,yes,no,cellular,nov,thu,70,1,0,nonexistent,no
26622,45,technician,divorced,professional.course,no,yes,yes,cellular,nov,thu,705,1,0,nonexistent,yes
26623,31,admin.,married,university.degree,no,no,no,cellular,nov,thu,96,1,0,nonexistent,no
26624,30,services,married,high.school,unknown,no,yes,cellular,nov,thu,178,4,0,nonexistent,no
26625,31,unemployed,single,professional.course,no,no,no,cellular,nov,thu,250,1,1,failure,no
26626,31,admin.,married,university.degree,no,no,no,cellular,nov,thu,211,1,0,nonexistent,no
26627,30,blue-collar,married,basic.6y,no,yes,yes,cellular,nov,thu,74,1,0,nonexistent,no
26628,51,retired,married,basic.9y,no,yes,no,cellular,nov,thu,259,1,0,nonexistent,no
26629,52,housemaid,married,basic.9y,no,yes,no,cellular,nov,thu,339,1,0,nonexistent,no
26630,30,blue-collar,married,basic.6y,no,yes,yes,cellular,nov,thu,195,1,1,failure,no
26631,41,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,168,1,0,nonexistent,no
26632,44,entrepreneur,married,university.degree,no,yes,yes,cellular,nov,thu,96,1,0,nonexistent,no
26633,37,admin.,single,high.school,no,yes,no,cellular,nov,thu,1035,1,0,nonexistent,yes
26634,29,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,736,1,0,nonexistent,yes
26635,34,technician,married,professional.course,no,no,no,cellular,nov,thu,144,1,0,nonexistent,no
26636,31,technician,married,basic.6y,no,yes,no,telephone,nov,thu,51,8,1,failure,no
26637,31,blue-collar,single,basic.4y,no,yes,no,cellular,nov,thu,111,2,0,nonexistent,no
26638,29,technician,single,professional.course,unknown,no,no,cellular,nov,thu,308,1,0,nonexistent,no
26639,50,services,married,unknown,no,yes,no,cellular,nov,thu,153,3,0,nonexistent,no
26640,30,technician,single,professional.course,no,no,no,cellular,nov,thu,214,1,0,nonexistent,no
26641,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,188,2,0,nonexistent,no
26642,46,unemployed,married,basic.9y,no,yes,no,cellular,nov,thu,352,1,0,nonexistent,no
26643,41,services,married,high.school,unknown,yes,no,cellular,nov,thu,255,2,0,nonexistent,no
26644,36,unemployed,single,basic.9y,no,yes,no,cellular,nov,thu,118,4,0,nonexistent,no
26645,30,admin.,married,university.degree,no,yes,no,cellular,nov,thu,597,2,0,nonexistent,no
26646,38,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,190,5,1,failure,no
26647,39,blue-collar,married,high.school,no,yes,no,cellular,nov,thu,193,1,0,nonexistent,no
26648,33,entrepreneur,married,university.degree,no,no,no,cellular,nov,thu,55,1,0,nonexistent,no
26649,29,technician,single,professional.course,unknown,yes,yes,cellular,nov,thu,895,1,1,failure,no
26650,30,unemployed,married,university.degree,no,no,no,cellular,nov,thu,125,1,0,nonexistent,no
26651,32,blue-collar,single,basic.4y,no,no,no,cellular,nov,thu,113,1,0,nonexistent,no
26652,39,management,divorced,university.degree,no,yes,no,cellular,nov,thu,10,6,1,failure,no
26653,43,technician,divorced,high.school,no,yes,no,cellular,nov,thu,94,1,0,nonexistent,no
26654,33,unemployed,single,university.degree,no,yes,no,cellular,nov,thu,176,1,1,failure,no
26655,31,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,277,1,0,nonexistent,no
26656,33,blue-collar,married,basic.4y,unknown,no,no,cellular,nov,thu,53,1,0,nonexistent,no
26657,53,management,married,university.degree,no,yes,no,cellular,nov,thu,888,2,1,failure,yes
26658,33,blue-collar,married,basic.4y,unknown,yes,yes,cellular,nov,thu,129,1,0,nonexistent,no
26659,36,services,single,high.school,no,no,no,cellular,nov,thu,105,1,0,nonexistent,no
26660,30,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,197,1,0,nonexistent,no
26661,41,admin.,single,university.degree,no,yes,no,cellular,nov,thu,80,1,0,nonexistent,no
26662,37,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,thu,75,1,0,nonexistent,no
26663,34,unemployed,married,high.school,no,unknown,unknown,cellular,nov,thu,72,2,1,failure,no
26664,32,technician,married,university.degree,no,no,yes,cellular,nov,thu,382,2,0,nonexistent,no
26665,55,admin.,married,university.degree,no,unknown,unknown,cellular,nov,thu,187,2,0,nonexistent,no
26666,51,management,divorced,high.school,no,no,no,cellular,nov,thu,486,2,0,nonexistent,no
26667,32,student,single,university.degree,no,no,no,cellular,nov,thu,151,2,0,nonexistent,no
26668,39,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,thu,124,1,0,nonexistent,no
26669,56,housemaid,divorced,basic.4y,no,no,no,cellular,nov,thu,80,1,0,nonexistent,no
26670,37,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,thu,340,1,0,nonexistent,no
26671,29,technician,single,professional.course,unknown,yes,no,cellular,nov,thu,239,1,0,nonexistent,no
26672,34,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,223,1,1,failure,no
26673,34,management,divorced,university.degree,no,no,no,cellular,nov,thu,370,2,0,nonexistent,yes
26674,56,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,thu,212,1,1,failure,no
26675,31,services,single,high.school,no,no,no,cellular,nov,thu,151,1,0,nonexistent,no
26676,32,management,single,university.degree,no,no,no,cellular,nov,thu,500,2,1,failure,yes
26677,41,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,136,1,0,nonexistent,no
26678,51,unemployed,divorced,high.school,unknown,yes,no,cellular,nov,thu,1166,1,0,nonexistent,no
26679,56,retired,married,basic.4y,no,yes,yes,cellular,nov,thu,258,1,0,nonexistent,no
26680,34,self-employed,married,illiterate,no,yes,no,cellular,nov,thu,51,1,0,nonexistent,no
26681,51,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,140,1,0,nonexistent,no
26682,46,admin.,married,high.school,no,yes,no,cellular,nov,thu,790,1,0,nonexistent,no
26683,32,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,75,2,0,nonexistent,no
26684,43,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,72,2,0,nonexistent,no
26685,41,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,604,1,0,nonexistent,no
26686,34,management,married,university.degree,no,no,no,cellular,nov,thu,154,3,1,failure,no
26687,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,131,3,0,nonexistent,no
26688,38,blue-collar,married,basic.9y,no,yes,no,telephone,nov,thu,733,1,0,nonexistent,no
26689,34,self-employed,married,illiterate,no,yes,no,cellular,nov,thu,488,1,0,nonexistent,yes
26690,34,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,266,3,0,nonexistent,no
